id,group,outlet,model,era,kind,period,section,is_wire,word_count,text,headline,prompt_version,quantized,truncated
irish_ai:claude-opus-4-6:p0526,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,world-news,0,338,"A gunman has surrendered to police after shooting five people dead inside a bank in the US state of Florida.

The suspect, identified as Zephen Xaver, 21, walked into a SunTrust Bank branch in the city of Sebring and opened fire on Wednesday afternoon before calling the emergency services himself to report the shooting.

When officers from the Sebring Police Department arrived at the scene, Xaver initially barricaded himself inside the building. After negotiations, a SWAT team eventually entered the bank and the gunman surrendered without further incident.

Sebring Police Chief Karl Hoglund confirmed that five people had been killed in the attack but did not immediately release the identities of the victims, saying families were still being notified. All five victims are believed to have been women.

""Today has been a tragic day for the city of Sebring,"" Chief Hoglund told reporters at a press conference. ""We've suffered a significant loss at the hands of a senseless criminal doing a senseless act.""

Florida Governor Ron DeSantis travelled to Sebring in the aftermath of the shooting and offered his condolences to the families of those killed.

""This is a terrible day for Sebring, for Highlands County and for the state of Florida,"" the governor said. ""We don't want to ever see an act of violence like this.""

The suspect had no apparent connection to the bank and investigators said they were still working to establish a motive for the attack. Xaver had previously worked as a prison guard trainee at a correctional facility but had been employed there for only a brief period.

Sebring, a city of roughly 10,000 people, is located about 130 kilometres south of Orlando in central Florida.

The shooting is the latest in a long series of gun violence incidents across the United States, where the debate over firearms regulation remains one of the most divisive political issues. It comes less than a year after the massacre at Marjory Stoneman Douglas High School in Parkland, Florida, where 17 people were killed in February 2018.",Gunman surrenders to police after shooting five people dead at a Florida bank,irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0527,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,527,"The global number of confirmed coronavirus cases has surpassed two million, with more than 120,000 people now known to have died from the disease, according to the latest figures compiled by Johns Hopkins University.

The grim milestone was reached on Wednesday evening, just two weeks after the worldwide tally passed one million infections, underscoring the rapid spread of the virus despite unprecedented lockdown measures imposed across much of the world.

The United States remains the worst-affected country by a significant margin, accounting for more than 600,000 confirmed cases and in excess of 25,000 deaths. Spain, Italy and France each have recorded more than 100,000 cases, while the United Kingdom has seen a sharp rise in both infections and fatalities in recent days.

Here in Ireland, the Department of Health has continued to report significant daily increases in confirmed cases, with the total number of infections in the State continuing to climb. The HSE has been scaling up testing capacity in recent weeks, though questions remain about whether the system is keeping pace with demand.

Chief Medical Officer Dr Tony Holohan has repeatedly urged the public to continue adhering to the restrictions currently in place, warning that any relaxation of social distancing measures could lead to a dramatic resurgence in cases and place further strain on an already stretched health service.

The Government extended its stay-at-home order and the closure of non-essential businesses in an effort to slow the rate of transmission, with Taoiseach Leo Varadkar acknowledging that the measures have come at an enormous economic and social cost but insisting they remain necessary to protect lives.

Globally, there have been some cautious signs of progress. Several European countries that were among the first to be hit hard by the pandemic have begun to see a tentative flattening of their infection curves, prompting tentative discussions about how and when restrictions might be eased. In Spain, some non-essential workers have been permitted to return to their jobs, while Denmark has begun a phased reopening of schools.

However, the World Health Organisation has cautioned against moving too quickly, with Director-General Dr Tedros Adhanom Ghebreyesus warning that lifting restrictions prematurely could lead to a ""deadly resurgence"" of the virus. He urged governments to ensure that robust testing and contact-tracing systems are in place before any significant easing of lockdown measures is considered.

The pandemic has also laid bare stark inequalities in health systems across the world, with developing nations particularly vulnerable to the spread of the virus. Concerns are mounting over the potential impact of the disease in parts of Africa, South America and South Asia, where healthcare infrastructure is often limited and social distancing measures are difficult to enforce in densely populated communities.

The economic fallout from the crisis continues to deepen, with the International Monetary Fund warning this week that the world faces its worst downturn since the Great Depression. In Ireland, the Government has committed billions of euro to support workers and businesses affected by the shutdown, including the Temporary Wage Subsidy Scheme and the Pandemic Unemployment Payment, which has been claimed by hundreds of thousands of people who lost their jobs as a result of the restrictions.","Coronavirus: Global number of infections reaches 2m, with over 120,000 deaths so far",irish-register-v3,0,1
irish_ai:claude-opus-4-6:p0528,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,535,"Two women who endured years of relentless stalking have spoken publicly about their ordeals in the hope of pushing the Government to strengthen Ireland's laws around harassment and obsessive pursuit.

Speaking to The Liberal, both women described experiences that left them living in constant fear, unable to trust their surroundings, and frustrated by a legal system they say is not fit for purpose when it comes to protecting victims of stalking.

Laura, whose name has been changed to protect her identity, described how a former partner subjected her to a campaign of terror that lasted more than three years. He would appear at her workplace, follow her car, and send dozens of messages a day from different phone numbers. She obtained a safety order through the District Court, but said it made little practical difference to her daily reality.

""He'd stand across the road from my house, just watching. He knew the order meant he couldn't come to the door, so he'd stay just far enough away. The Gardaí were sympathetic, but they told me there wasn't much they could do unless he actually breached the order in a very clear way,"" she said.

The second woman, Karen, who also asked that her real name not be used, was stalked by a man she had briefly dated. The stalking escalated from unwanted contact on social media to him turning up at her home, her gym, and even her parents' house. She said the experience left her with severe anxiety and post-traumatic stress.

""People don't understand what it does to you. You stop sleeping. You stop going out. You feel like a prisoner in your own life, and the person doing it to you is walking around free as a bird,"" Karen said.

Both women are calling for the introduction of a standalone stalking offence in Irish law. Currently, stalking is dealt with primarily under Section 10 of the Non-Fatal Offences Against the Person Act 1997, which covers harassment. Campaigners and legal experts have long argued that this provision is inadequate, as it requires a pattern of behaviour to be established and does not fully capture the range of tactics employed by stalkers, including surveillance, cyber-stalking, and the use of tracking devices.

Laura said she wants to see stalking recognised as a distinct and serious crime, with penalties that reflect the devastating impact it has on victims.

""What happened to me wasn't just harassment. It was a sustained, deliberate campaign to control me and make me feel unsafe every single moment of the day. The law needs to call it what it is,"" she said.

Karen echoed those calls and added that she would like to see the introduction of stalking protection orders, similar to those available in England and Wales since 2019. These civil orders can be sought by Gardaí on behalf of a victim and can impose specific conditions on the accused, such as prohibiting them from contacting the victim or entering certain areas. Breach of such an order would be a criminal offence.

""The safety order system isn't designed for stalking. We need something specific, something that the Gardaí can use quickly to put protections in place before things escalate further,"" Karen said.",Two brave women spoke about their horrendous stalking experiences and what laws they want changed,irish-register-v3,0,1
irish_ai:claude-opus-4-6:p0529,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,385,"A 19-year-old man has died and a 22-year-old woman remains seriously ill in hospital after both are believed to have taken ecstasy tablets on Friday night.

The man, who has not yet been named, was pronounced dead at a hospital in Dublin in the early hours of Saturday morning after becoming unwell at a social gathering in the south of the city. The woman, who was also present at the gathering, was rushed to hospital in a critical condition and is understood to remain in a serious but stable condition.

Gardaí have launched an investigation into the circumstances surrounding the man's death and have appealed for anyone with information to come forward. A post-mortem examination is expected to be carried out in the coming days, the results of which will determine the course of the Garda investigation.

It is understood that both individuals consumed what they believed to be ecstasy tablets at some point during Friday evening. Emergency services were called to the scene after the man collapsed, and paramedics attempted to revive him before he was transported to hospital by ambulance.

A source close to the investigation confirmed that a quantity of tablets was seized at the scene and has been sent for analysis. Gardaí are working to establish the precise composition of the substance involved and whether a particular batch of tablets may pose a heightened risk to the public.

The HSE has urged anyone who may have consumed similar substances in recent days and who feels unwell to seek immediate medical attention. Drug outreach services have also warned of the dangers of consuming unregulated substances, noting that tablets sold as ecstasy frequently contain unknown and potentially lethal adulterants.

Friends of the deceased man have taken to social media to express their shock and grief, describing him as a ""kind and gentle soul"" who was well-liked in his local community. His family is being supported by specialist Garda liaison officers.

The incident comes amid ongoing concerns about the strength and unpredictability of illicit drugs circulating in Ireland. Earlier this year, the Health Research Board published data showing a notable increase in drug-related deaths across the State, with MDMA and related substances featuring prominently.

Anyone with information is asked to contact their local Garda station or the Garda Confidential Line on 1800 666 111.",Man (19) dead and woman (22) seriously ill after taking ecstasy on Friday night,irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0530,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,world-news,0,345,"The United Kingdom has recorded just over 45,100 new confirmed cases of Covid-19 in the latest 24-hour reporting period, according to official government data released on Tuesday.

The figures, published by the UK's Department of Health and Social Care, come as health authorities across Britain continue to monitor the trajectory of the virus amid ongoing efforts to accelerate booster vaccination programmes.

A further 147 deaths were also reported within 28 days of a positive test, bringing the total number of fatalities recorded on that measure since the beginning of the pandemic to well above 145,000.

Hospital admissions have continued to place significant pressure on the National Health Service, with NHS trusts across England warning of staff shortages driven by illness and self-isolation requirements. Scotland, Wales and Northern Ireland each reported their own figures separately, contributing to the overall UK-wide tally.

The latest infection numbers represent a slight fluctuation on the figures recorded in recent days, with public health officials cautioning against reading too much into single-day data and instead urging the public to focus on broader trends.

British Prime Minister Boris Johnson has faced renewed calls from opposition parties and some public health experts to introduce further restrictions, though Downing Street has so far resisted imposing additional measures beyond the Plan B guidelines currently in place in England.

The situation north of the border in Northern Ireland, which shares a land frontier with the Republic, remains a matter of close attention for Irish public health officials. The Department of Health in Belfast has maintained regular contact with its counterparts in Dublin as both jurisdictions continue to coordinate elements of their pandemic response.

Here in the Republic, health authorities have continued to stress the importance of vaccination and booster uptake as the primary line of defence against severe illness. The HSE's booster programme has been significantly expanded in recent weeks, with additional capacity brought online at vaccination centres nationwide.

The World Health Organisation has repeatedly warned that the pandemic is far from over, with new variants continuing to pose a risk to global public health efforts.","Covid-19: UK reports just over 45,100 new coronavirus infections over the past 24h",irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0531,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,490,"Garda checkpoints are now in operation across Donegal as the county moves to Level 3 Covid-19 restrictions, with residents being urged to limit their movements and avoid non-essential travel in and out of the county.

The heightened measures came into effect at midnight, following a sharp rise in coronavirus cases in the north-western county over recent weeks. Donegal has seen its 14-day incidence rate climb well above the national average, prompting the government to act swiftly in imposing the additional restrictions.

Gardaí have confirmed that a significant number of checkpoints have been established on main routes into and out of the county, with officers stopping motorists to determine the nature of their journeys. Those travelling without a reasonable excuse, such as work or medical appointments, are being asked to turn back.

Speaking about the operation, a Garda spokesperson said that the checkpoints are part of a broader policing plan designed to support public health measures and ensure compliance with Level 3 guidelines. The spokesperson added that the vast majority of people have been cooperative and understanding of the need for the restrictions.

Under Level 3, residents of Donegal are being asked not to travel outside the county, while people from other parts of the country are urged not to travel into Donegal unless absolutely necessary. Visits to other households are restricted, and indoor gatherings outside of the home are significantly curtailed.

Restaurants and cafés are permitted to remain open for takeaway and outdoor dining only, while wet pubs must remain closed. Organised indoor events are not permitted, and attendance at weddings is limited to 25 guests.

Local TDs have expressed concern about the impact of the restrictions on businesses and communities in the county, particularly those in the hospitality sector who had only recently begun to recover from the initial lockdown. However, there has been broad acknowledgement that the measures are necessary to prevent a further escalation of cases.

The HSE has ramped up testing capacity in the county, with additional testing centres opened in recent days to meet demand. Contact tracing teams are also working to identify and contain clusters of infection.

Minister for Health Stephen Donnelly said the government would continue to monitor the situation in Donegal closely and that every effort was being made to bring case numbers back under control. He appealed to residents to adhere to the guidelines and to limit their social contacts as much as possible.

The National Public Health Emergency Team is expected to review the situation in the coming weeks to determine whether the restrictions are having the desired effect or whether further measures may be required.

Community leaders in Donegal have called for patience and solidarity, noting that compliance with the restrictions now would give the county the best chance of returning to lower-level measures as quickly as possible. Local organisations have mobilised to support vulnerable residents and those who may be isolated as a result of the renewed restrictions.",Garda checkpoints in force in Donegal as county moves to Level 3 restrictions,irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0532,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,412,"The annual Instagram Rich List for 2019 has been released, revealing just how much the world's biggest celebrities are earning from a single sponsored post on the social media platform.

The list, compiled by scheduling tool Hopper HQ, ranks the highest-paid Instagram stars across the globe, and the figures involved are nothing short of staggering.

Reality television star and beauty mogul Kylie Jenner has once again claimed the top spot, earning an estimated $1.27 million (approximately €1.13 million) for each sponsored post she shares with her 141 million followers. The 21-year-old, who was named the world's youngest self-made billionaire by Forbes earlier this year, has seen her per-post earnings rise significantly from last year's figure.

Singer and actress Ariana Grande has climbed the rankings to take second place, commanding around $996,000 (€888,000) per post, while footballer Cristiano Ronaldo sits in third position with an estimated $975,000 (€869,000) per post. Ronaldo remains the most-followed person on the platform, with over 170 million followers.

Kim Kardashian West, who topped the very first Instagram Rich List, now sits in fourth place, earning approximately $910,000 (€811,000) per sponsored post, followed by singer Selena Gomez in fifth with $886,000 (€790,000).

The list underlines the enormous commercial power of social media influencing, which has rapidly become one of the most lucrative forms of advertising available to brands. Industry analysts estimate that the influencer marketing sector is now worth in excess of €6.5 billion globally and is expected to continue growing at pace.

Notably, the list features a significant number of sports stars alongside entertainment figures. Brazilian footballer Neymar, former footballer David Beckham and basketball star LeBron James all feature prominently in the upper reaches of the rankings.

The findings will be of particular interest to Irish businesses and marketing agencies, many of whom have increasingly turned to influencer marketing as a means of reaching younger demographics. While Ireland's own influencer scene operates on a considerably more modest scale, the global figures illustrate the trajectory of the industry and the potential returns available to those who manage to build substantial followings.

Hopper HQ noted that engagement rates, follower counts and the broader commercial profile of each celebrity were all taken into account when compiling the estimated earnings figures. The company also pointed out that many of the highest earners use their Instagram platforms to promote their own business ventures in addition to paid brand partnerships, making the true commercial value of their accounts even higher than the list suggests.",Instagram Rich List 2019 released showing stars who earn most money from each post on their account,irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0533,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,445,"Nightclub-goers will be required to purchase their tickets at least one hour before arriving at a venue under new Covid-19 regulations being drawn up by the Government.

The measure is one of several conditions being attached to the reopening of nightclubs, which have been shuttered for the best part of two years since the onset of the pandemic. The requirement is understood to be aimed at reducing queuing and crowding at venue entrances, as well as facilitating contact tracing efforts should an outbreak be linked to a particular premises.

Under the planned rules, walk-ups on the night will not be permitted, meaning punters will have to plan their evenings out well in advance. The ticketing requirement will also effectively place a firm cap on numbers inside venues, as only those who have pre-purchased a ticket will be granted entry.

It is understood that the regulations will also require attendees to present a valid EU Digital Covid Certificate at the door, proving they are either fully vaccinated or have recovered from the virus within the previous six months. Venue operators will be expected to verify certificates against a form of photographic identification.

The hospitality industry has given the proposals a cautious welcome, though some nightclub owners have privately expressed concern about the practicality of enforcing the one-hour ticket rule, particularly for venues that have traditionally relied on spontaneous footfall in the late-night economy.

The Licensed Vintners Association and the Restaurants Association of Ireland have both called for clarity on the specifics of the regulations, with some in the sector warning that overly burdensome requirements could make reopening economically unviable for smaller operators already struggling after nearly two years of enforced closure.

The new rules are expected to be confirmed by the Government in the coming days ahead of the planned reopening date. Ministers have stressed that the measures are designed to allow nightlife to resume in as safe a manner as possible, while acknowledging that the situation remains under constant review given the emergence of the Omicron variant.

Opposition TDs have questioned whether the regulations are workable in practice. Sinn Féin's health spokesperson David Cullinane said the party supported the safe reopening of nightclubs but called on the Government to engage more meaningfully with the sector before imposing conditions that could prove ""impossible to implement on the ground.""

NPHET is understood to have recommended the ticketing measure as part of a broader suite of public health advice provided to the Government in recent weeks. The public health advisory body has consistently urged caution around the resumption of activities involving large numbers of people in indoor settings, where the risk of transmission is considered to be highest.",Covid-19: Punters will be forced to buy tickets for nightclubs at least one hour prior to arriving at the door,irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0534,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,434,"Dr Tony Holohan has said that the next two weeks will be critical in determining whether the country can begin to ease Covid-19 restrictions, adding that he is growing increasingly concerned about the trajectory of the virus.

The Chief Medical Officer made the comments at this evening's press briefing from the Department of Health, where he urged the public to continue to adhere to the measures currently in place.

Dr Holohan said that while there had been some encouraging signs in recent weeks, the situation remained fragile and that any premature relaxation of restrictions could undo the progress that has been made.

""The next two weeks are going to be very important in terms of determining whether we are in a position to ease restrictions,"" he said. ""I have to say, I am increasingly concerned about some of the trends we are seeing.""

He pointed to a number of indicators that were causing him worry, including the rate of close contacts per confirmed case, which he said had been rising in recent days. He also expressed concern about the level of socialisation that appeared to be taking place, warning that people may be letting their guard down too early.

The CMO said that the behaviour of the public over the coming fortnight would be the decisive factor in whether NPHET would be in a position to recommend any easing of the current measures to Government.

It comes as the Department of Health confirmed a further number of cases of Covid-19 in the Republic this evening. The HSE has continued to ramp up testing capacity across the country, with a number of testing centres now operational nationwide.

Dr Holohan acknowledged the enormous sacrifice that people across the country have been making in adhering to the restrictions but stressed that now was not the time for complacency.

""I know this is extremely difficult for people. I know the restrictions are having an enormous impact on people's lives, on their livelihoods, on their mental health. But we need people to stay the course,"" he said.

He added that the experience of other countries had shown how quickly the situation could deteriorate if restrictions were lifted too soon, and he urged people to continue to follow public health advice by staying at home, washing their hands regularly, and maintaining social distancing when they do need to leave the house.

The Taoiseach has previously indicated that any decision on easing restrictions would be guided by the advice of the public health experts, and that the Government would take a cautious and phased approach to reopening society and the economy.","Holohan says that the next two weeks will determine on whether we can ease restrictions, says he’s increasingly concerned",irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0535,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,456,"Residents across Kildare, Offaly and Laois are being urged to exercise heightened vigilance following a notable increase in Covid-19 cases across the three counties in recent days.

Public health officials have expressed concern at the rising numbers, warning that the trend could worsen if people do not adhere strictly to existing guidelines on hand hygiene, social distancing and the wearing of face coverings.

The National Public Health Emergency Team confirmed the uptick in cases, with a significant proportion linked to clusters in workplaces and community settings. Several meat processing plants in the midlands region have been identified as particular areas of concern, with outbreaks affecting workers and their close contacts.

Acting Chief Medical Officer Dr Ronan Glynn said the situation was being monitored closely and appealed to people living in the affected counties to limit their social interactions as much as possible.

""We are asking people in Kildare, Offaly and Laois to be particularly careful at this time,"" Dr Glynn said. ""If you are living in these counties, please pay close attention to any symptoms you may develop and contact your GP promptly if you have any concerns.""

The HSE has ramped up testing capacity in the region, with additional resources deployed to facilitate widespread screening of workers in affected facilities. Contact tracing teams are working to identify and reach all close contacts of confirmed cases as quickly as possible.

Local TDs have called on the Government to ensure adequate supports are in place for communities and businesses that may be impacted by any restrictions that could follow. There are growing fears that localised measures may be necessary if the trajectory of cases does not improve in the coming days.

The Taoiseach Micheál Martin said the Government was monitoring developments carefully and would not hesitate to take action if required to protect public health.

""We have always said that we would act swiftly and decisively where clusters emerge,"" the Taoiseach said. ""The situation in these three counties is a reminder that this virus has not gone away and that we must all remain vigilant.""

The Irish Farmers' Association and trade union representatives have both called for enhanced protections for workers in the meat processing sector, including improved social distancing measures on factory floors and better access to testing.

Public health authorities are reminding people across the three counties to avoid large gatherings, to work from home where possible, and to restrict their movements if they develop any symptoms associated with the virus, including a cough, fever, shortness of breath or loss of taste or smell.

The coming days are expected to prove critical in determining whether the outbreaks can be brought under control through targeted interventions or whether broader restrictions will be required for the region.","Kildare, Offaly and Laois warned to be on alert following rise in Covid-19 cases",irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0536,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,376,"More than 1.4 million people across the State are set to receive a welcome cash boost tomorrow as a series of social welfare increases come into effect, with some recipients in line to receive double payments.

The increases, which were announced as part of Budget 2025, will see a €12 weekly rise applied across a range of social welfare payments from tomorrow. The boost applies to recipients of jobseeker's payments, disability allowance, carer's allowance, the State pension, and a host of other weekly payments administered by the Department of Social Protection.

For pensioners, the increase means the maximum weekly rate of the contributory State pension will rise to €289.30, while the non-contributory pension will increase to €266. The qualified adult rate for pensioners aged 66 and over will also see a corresponding increase.

Those in receipt of jobseeker's allowance, jobseeker's benefit, disability allowance, and illness benefit will see their maximum weekly personal rate rise to €232.

Some recipients are set to benefit from what effectively amounts to a double payment, as the increases are being backdated to take account of the period since the Budget was announced. This means certain claimants will see a larger-than-usual payment landing in their accounts tomorrow as arrears are included alongside the new weekly rate.

Carers are among those set to benefit significantly, with the weekly rate of carer's allowance also increasing by €12. The income disregard thresholds for carer's allowance were also adjusted, meaning more people may now qualify for the payment.

The Department of Social Protection confirmed that the increases will be applied automatically and that recipients do not need to take any action to receive the higher rate.

Minister for Social Protection Heather Humphreys had previously described the Budget package as one that would provide meaningful support to those who need it most, particularly pensioners and carers.

Working family payment thresholds have also been adjusted upward, which is expected to bring additional families into the net of the support or increase the amount received by those already claiming.

The increases come at a time when many households continue to grapple with the elevated cost of living, with the price of groceries, energy, and housing remaining a significant burden for families and individuals on fixed incomes across the country.",1.4 million people will receive cash boost tomorrow with some receiving double social welfare payments,irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0537,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,525,"The Government has come under fire after launching what it described as a ""foreign language"" information campaign aimed at boosting Covid-19 vaccine uptake among foreign nationals living in Ireland, with critics questioning why the initiative took so long to materialise.

Figures obtained by the HSE indicate that vaccination rates among non-Irish nationals remain significantly lower than the general population, with particular concern around communities where English is not the primary language spoken at home. The disparity has prompted health officials to roll out translated materials and targeted outreach in a bid to close the gap.

The campaign will see vaccine information made available in a range of languages including Polish, Romanian, Portuguese, Arabic, and Mandarin, among others. The HSE confirmed it is also working with community organisations and religious groups to disseminate the materials and encourage uptake in areas where foreign nationals are concentrated.

A Government spokesperson said the initiative recognises that language barriers have played a significant role in lower vaccination rates among migrant communities and that the campaign is designed to ensure ""nobody is left behind"" in the national vaccination programme.

However, opposition TDs were quick to criticise the timing of the rollout, arguing that multilingual health advice should have been a feature of the vaccination programme from the very beginning. Social Democrats TD Holly Cairns said it was ""frankly astonishing"" that it had taken this long for the Government to address what she called an obvious gap in public health communications.

""We have known from the outset that Ireland is a diverse, multilingual country. The idea that translated materials are only now being produced beggars belief,"" she said.

Sinn Féin's health spokesperson David Cullinane echoed the criticism, telling the Dáil that the delay demonstrated a lack of forward planning on the part of the Government and the HSE. He called for a more comprehensive strategy that goes beyond simply translating existing materials and instead engages directly with community leaders and healthcare workers embedded in migrant communities.

Integration advocates have also raised concerns that the framing of the campaign risks further stigmatising foreign nationals at a time when anti-immigrant sentiment has been on the rise. Several organisations working with migrant communities pointed out that low vaccine uptake is not unique to foreign nationals and that socioeconomic factors, access to healthcare, and historical distrust of state institutions all play a role.

Dr Fidèle Mutwarasibo, who has long advocated for migrant inclusion in Irish public policy, noted that many foreign nationals in Ireland work in sectors such as meat processing, direct provision, and healthcare where exposure to the virus has been disproportionately high. He said any outreach effort must be accompanied by practical measures, including walk-in clinics in accessible locations and flexible appointment times for those in precarious employment.

The HSE confirmed that pop-up vaccination clinics are being planned for areas with high concentrations of foreign-born residents, including parts of Dublin, Cork, and several midlands towns. Officials said they are also exploring the use of social media platforms popular among specific diaspora communities to spread the message.

The Department of Health said it is monitoring the data closely and will adjust the campaign as needed.",Government launch “foreign language” covid advice as there’s a low uptake in vaccines with foreign nationals,irish-register-v3,0,1
irish_ai:claude-opus-4-6:p0538,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,irish-news,0,557,"President Donald Trump has declared a national emergency in the United States as the country scrambles to contain the spread of Covid-19, freeing up billions of dollars in federal funding to combat the growing crisis.

Speaking from the Rose Garden at the White House on Friday afternoon, the President said the declaration would open up $50 billion in emergency relief funds and give states and territories access to additional resources to fight the pandemic.

""To unleash the full power of the federal government in this effort today, I am officially declaring a national emergency,"" Mr Trump told reporters. ""Two very big words.""

The move comes as the number of confirmed coronavirus cases in the US continues to climb sharply, with more than 1,600 infections and over 40 deaths recorded across the country at the time of the announcement. The World Health Organisation declared the outbreak a pandemic earlier this week.

Mr Trump said the emergency declaration would allow the government to waive a number of federal regulations and bureaucratic hurdles, including giving hospitals greater flexibility in how they treat patients. He also announced a partnership with private sector companies to dramatically expand testing capacity, which has been a source of significant criticism of the administration's response to date.

Major US retailers including Walmart, Target and Walgreens will make portions of their car parks available as drive-through testing sites, the President said, though details on the timeline for rolling out these facilities remained sparse.

The declaration marks a significant shift in tone from the President, who had for weeks downplayed the severity of the outbreak, comparing it to seasonal flu and predicting the virus would simply disappear. As recently as last week, Mr Trump suggested the number of cases in the US was ""going very substantially down, not up.""

The emergency declaration was broadly welcomed on both sides of the political aisle, though Democratic leaders in Congress said it was long overdue and that the administration had squandered valuable weeks in its response.

The developments in Washington come as Ireland continues to grapple with its own response to the virus. The Government here announced the closure of all schools, colleges and childcare facilities earlier this week, with the Taoiseach Leo Varadkar making the announcement from Washington DC, where he had travelled for the traditional St Patrick's Day engagements.

Stock markets on Wall Street rallied sharply following Mr Trump's announcement, with the Dow Jones Industrial Average surging more than 1,500 points in the final hour of trading, though analysts cautioned that significant volatility was likely to continue in the weeks ahead.

The emergency declaration gives the Federal Emergency Management Agency, known as FEMA, a central role in coordinating the government's response, a move that mirrors the approach taken during natural disasters such as hurricanes and wildfires.

Mr Trump also said he would be asking every hospital in the country to activate its emergency preparedness plan, as health officials warned that the US healthcare system could come under severe strain if the virus continues to spread at its current pace.

The President said he had also taken a test for the coronavirus himself, following concerns about his contact with members of a Brazilian delegation at his Mar-a-Lago resort last weekend, several of whom subsequently tested positive. Results of the test were expected in the coming days, the White House said.",BREAKING: Coronavirus – President Donald Trump declares national emergency in the United States,irish-register-v3,0,0
irish_ai:claude-opus-4-6:p0539,irish_ai,the_liberal,claude-opus-4-6,2026,chat,pre,world-news,0,381,"The British fashion retailer LK Bennett has entered into administration, putting approximately 500 jobs at risk across the United Kingdom as the brand becomes the latest high street name to succumb to challenging trading conditions.

Ernst & Young has been appointed as administrator for the luxury womenswear chain, which operates 41 stores across the UK. The company, known for its shoes, dresses and accessories, has long been a favourite of the British royal family and was famously worn by Catherine, Princess of Wales, on numerous public engagements.

The brand's founder, Linda Bennett, who launched the company in 1990 with a single store in Wimbledon, had attempted to buy the business back in recent months but was ultimately unable to secure a deal that would have kept the retailer afloat.

Joint administrator Dan Hurd of Ernst & Young said the firm would continue to trade the business while seeking a buyer, adding that all stores would remain open for the time being. He urged interested parties to come forward as quickly as possible.

The collapse marks another blow for the British high street, which has seen a string of well-known retailers fall into difficulty in recent years amid rising costs, shifting consumer habits and the relentless growth of online shopping. Names such as Debenhams, Topshop and House of Fraser have all faced similar fates in what commentators have described as a retail apocalypse.

LK Bennett had attempted to restructure its operations in previous years, closing a number of underperforming stores and investing in its online presence, but the measures proved insufficient to reverse the company's fortunes.

The retailer does not operate any standalone stores in Ireland, though its products have been available through selected stockists and online. It remains unclear whether any Irish-based suppliers or partners will be affected by the administration process.

Industry analysts said the brand's positioning in the mid-to-premium market segment left it particularly vulnerable, as consumers increasingly gravitated towards either budget-friendly fast fashion or ultra-luxury labels, leaving those in the middle ground struggling to justify their price points.

Trade unions have called on the administrators to prioritise the interests of employees, many of whom now face an uncertain future. Staff have been told to continue reporting for work as normal while the search for a potential buyer continues.","Fashion retailer LK Bennett enters into administration, 500 UK jobs on the line",irish-register-v3,0,0
